code,product_name,categories,packaging,ingredients_analysis_tags,ecoscore_score,ecoscore_grade,food_type,is_biodegradable,final_ecoscore,biodegradability_score,biodegradability_label,clean_category,product_name_lower,clean_category_fixed
8906065166007.0,Farmland frozen green peas,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Legumes and their products,Legumes,Vegetables based foods,Frozen foods,Vegetables,Frozen plant-based foods,Frozen legumes,Frozen vegetables,Green peas,Frozen green peas",plastic,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",79.0,a,other,no,79.0,37.9,Non Biodegradable,non_food,farmland frozen green peas,non_food
8901414000827.0,Navratan mixture,snacks,,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,navratan mixture,non_food
8901058893083.0,Rich Tomato Ketchup,,,[],,unknown,other,no,,30.0,Non Biodegradable,condiment,rich tomato ketchup,sauce_condiment
8901071359023.0,Soya Drink Vanilla Flavour,"Plant-based foods and beverages, Beverages, Plant-based foods, Legumes and their products, Dairy substitutes, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Legume-based drinks, Soy-based drinks, Vanilla soy-based drinks","Tetra Pak,Container","['en:palm-oil-content-unknown', 'en:vegan', 'en:vegetarian']",70.0,b,beverage,no,70.0,57.0,Moderately Biodegradable,beverage,soya drink vanilla flavour,grain
8908004010822.0,"Karachi'S Fruit Biscuits, Karachi'S Fruit","Fruit biscuits, Biscuits and crackers, Biscuits",,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,snack,no,,40.0,Moderately Biodegradable,snack,"karachi's fruit biscuits, karachi's fruit",confectionery
8906009804675.0,Milk Blast,,,[],,unknown,dairy,no,,30.0,Non Biodegradable,dairy,milk blast,dairy
8901725113544.0,Glouse,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",,[],,,other,no,,30.0,Non Biodegradable,non_food,glouse,non_food
8901207021220.0,real apple juice,1l,paper,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,beverage,yes,,100.0,Highly Biodegradable,beverage,real apple juice,beverage
8901725133979.0,"Sunfeast Dark Fantasy Bourbon, Classic Biscuit","Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, Filled biscuits, Sandwich biscuits",Plastic,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,snack,no,,30.0,Non Biodegradable,snack,"sunfeast dark fantasy bourbon, classic biscuit",dairy
8906002770182.0,cothas vanila milkshake,,,[],,unknown,dairy,no,,30.0,Non Biodegradable,dairy,cothas vanila milkshake,dairy
8906006721753.0,Layina Dates,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Dates",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,layina dates,non_food
8908013479139.0,The Whole Truth Bar Cranberry,"Snacks,Sweet snacks,Bars,Dietary supplements,Bodybuilding supplements,Protein bars",,[],,unknown,other,no,,30.0,Non Biodegradable,confectionery,the whole truth bar cranberry,confectionery
8901058890020.0,Pazzta Masala Penne,"Plant-based foods and beverages,Plant-based foods,Pastas",plastic,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,other,no,,30.0,Non Biodegradable,spices,pazzta masala penne,spices
8906016781129.0,Desi Ghee,"Produits laitiers, Matières grasses, Produits à tartiner, Matières grasses à tartiner, Matières grasses animales, Produits laitiers à tartiner, Matière grasse laitière, Beurres, Matière grasse de beurre, Beurre clarifié, Ghi",,"['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,dairy,desi ghee,dairy
8901058898705.0,Koko Krunch,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,koko krunch,non_food
8906065793227.0,Mr noodles,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,mr noodles,non_food
8901725135218.0,sunfeast yippe,"Meals, Pasta dishes, Instant pasta",,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,sunfeast yippe,non_food
8901063032323.0,Treat Cream Wafers,,,[],,unknown,cosmetic,no,,30.0,Non Biodegradable,snack,treat cream wafers,snack
8901491001120.0,Lays american style cream and onion,"Snacks, en:potato-crisps",plastic,[],73.0,b,cosmetic,no,73.0,27.3,Non Biodegradable,cosmetic,lays american style cream and onion,snack
8901071701952.0,Hershy's Kisses cookies 'n' creme,Chocolate Sculptures,,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,unknown,snack,no,,40.0,Moderately Biodegradable,snack,hershy's kisses cookies 'n' creme,confectionery
8904075603550.0,Chat Masala,"Condiments,Sauces,Indian-sauces,Tikka masala sauce",paper,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,yes,,100.0,Highly Biodegradable,spices,chat masala,spices
8901030820014.0,Juniors Horlicks Vanilla flavour 500g Pet,en:sweetened-beverages,,[],,,other,no,,30.0,Non Biodegradable,non_food,juniors horlicks vanilla flavour 500g pet,non_food
8901491981538.0,Lay’s Chile Limon,Snacks,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,lay’s chile limon,non_food
8908005573203.0,Aloevera pulp & juice,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Aloe Vera drinks",Plastic,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",49.0,c,beverage,no,49.0,34.9,Non Biodegradable,beverage,aloevera pulp & juice,beverage
8906064651474.0,Cheesy Sauce,"Dairies, Fermented foods, Condiments, Fermented milk products, Spreads, Cheeses, Salted spreads, Sauces, Cheese sauces, Cheese spreads","Plastic,Tube","['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,condiment,cheesy sauce,sauce_condiment
8904071700192.0,Golden potato chips,en:potato-crisps,,[],,,snack,no,,30.0,Non Biodegradable,snack,golden potato chips,snack
8901058891430.0,2-minutes masala noodles,"Plant-based foods and beverages, Plant-based foods, Pastas, Noodles, Whole Wheat Noodles",plastic,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,spices,2-minutes masala noodles,spices
8906002082452.0,Weet,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,weet,non_food
8901725000523.0,yippee noodles,"Plant-based foods and beverages, Plant-based foods, Pastas, Noodles",,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,yippee noodles,non_food
8901764052910.0,Limca,"Beverages and beverages preparations, Beverages, Carbonated drinks, Carbonated fruit soft drink, en:sodas",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,limca,non_food
8908008556692.0,Cookie man hand pund chocolate cookies,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, Drop cookies, Chocolate chip cookies",plastic,[],52.0,c,snack,no,52.0,25.2,Non Biodegradable,beverage,cookie man hand pund chocolate cookies,confectionery
8906102980764.0,Vitamin B12 supplement,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,vitamin b12 supplement,non_food
8901725112653.0,Sunfeast Dark Fantasy Choco Nut Fills,,,[],,,other,no,,30.0,Non Biodegradable,non_food,sunfeast dark fantasy choco nut fills,non_food
8906069401111.0,Veeba peanut butter,Peanut butters,,"['en:vegan', 'en:vegetarian']",,,dairy,no,,40.0,Moderately Biodegradable,dairy,veeba peanut butter,dairy
8908005144168.0,Protien bar,Protein Energy Bars,,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,confectionery,protien bar,confectionery
8906069411721.0,Fit mix,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,fit mix,non_food
8901014004744.0,Cup Noodles Mazedaar Masala,"Noodles,Instant noodles",,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,spices,cup noodles mazedaar masala,spices
8901030846304.0,Cadbury Crackle,"Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream tubs, Chocolate ice cream tubs",plastic,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",62.0,b,other,no,62.0,36.2,Non Biodegradable,non_food,cadbury crackle,non_food
8901491504782.0,West Indies hotn sweet chilli,Chips,,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,confectionery,west indies hotn sweet chilli,confectionery
8901088050562.0,Saffola Oats,,,[],,unknown,other,no,,30.0,Non Biodegradable,cereal,saffola oats,cereal
8901030646225.0,green label bru,Green lables,coffee bru,[],,unknown,other,no,,40.0,Moderately Biodegradable,non_food,green label bru,non_food
8901542011702.0,Glucon D,,,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,glucon d,non_food
8901499010773.0,Chocos Moons and Stars,Extruded cereals,Plastic,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,chocos moons and stars,non_food
8901030783234.0,sankalp,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,sankalp,non_food
8901725001230.0,Sunfeast mango smoothie btl,"Plant-based foods and beverages, Beverages, Plant-based beverages, Smoothies, Fruit smoothies",plastic,"['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,non_food,sunfeast mango smoothie btl,non_food
8901491363020.0,Chilli Chatka,,,[],,,other,no,,30.0,Non Biodegradable,non_food,chilli chatka,non_food
8906143440128.0,कोल्हापूरी दरबार चिकन ६५ मिक्स,,,[],,,other,no,,30.0,Non Biodegradable,non_food,कोल्हापूरी दरबार चिकन ६५ मिक्स,non_food
8908004740057.0,Potato chips Star,en:potato-crisps,,[],68.0,b,snack,no,68.0,36.8,Non Biodegradable,snack,potato chips star,snack
8901088043953.0,parachute oil,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Vegetable oils, Fruit and fruit seed oils, Coconut oils",,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,parachute oil,non_food
8902080204021.0,Mirinda,"Beverages, Carbonated drinks, Waters, Sodas, Carbonated waters, Sweetened beverages",Plastic bottle,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,non_food,mirinda,non_food
8901357000472.0,Hi-Tea,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Boissons chaudes,Boissons à base de végétaux,Thés",بلاستيك,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,beverage,no,,50.0,Moderately Biodegradable,beverage,hi-tea,beverage
8906080602689.0,Paper boat mixed fruit medley 750ml pet,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,paper boat mixed fruit medley 750ml pet,non_food
8901491702546.0,Oats multigrain,oats,,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",66.0,b,other,no,66.0,46.6,Moderately Biodegradable,cereal,oats multigrain,cereal
8901302106563.0,Modigram LX,,paper,[],,unknown,other,yes,,90.0,Highly Biodegradable,non_food,modigram lx,non_food
8901764385155.0,Minute Maid Apple,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages",Paper based carton,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",58.0,c,other,yes,58.0,100.0,Highly Biodegradable,non_food,minute maid apple,non_food
8902979051071.0,Rose Lassi,"Beverages, Dairies, Fermented foods, Fermented milk products, Dairy drinks, Fermented drinks, Fermented milk drinks, en:yogurt-drinks","Composites multicouches,Tetra Pak,en:Paper based Carton","['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",,,other,yes,,100.0,Highly Biodegradable,dairy,rose lassi,dairy
8906010500870.0,BALAJI CREAM ONION,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Wafers, en:crisps",,[],,,cosmetic,no,,30.0,Non Biodegradable,cosmetic,balaji cream onion,non_food
8903553190414.0,राम बंधू पापड मसाला,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,राम बंधू पापड मसाला,non_food
8902080013296.0,Tropicana Orange Delight juice 1ltr,,,[],,,beverage,no,,30.0,Non Biodegradable,beverage,tropicana orange delight juice 1ltr,beverage
8901262152228.0,Amul kool elaichi 180ml,"Beverages, Dairies, Dairy drinks",plastic,"['en:palm-oil-content-unknown', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,amul kool elaichi 180ml,non_food
8901262151658.0,Lassi Mango,,,[],,unknown,other,no,,30.0,Non Biodegradable,dairy,lassi mango,dairy
8906036673596.0,Nandini GoodLife Toned Milk,"Dairies, Milks, en:pasteurised-milks",,"['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",,,dairy,no,,40.0,Moderately Biodegradable,dairy,nandini goodlife toned milk,dairy
8906002000876.0,Veg mayonnaise for burger,,,[],,,other,no,,30.0,Non Biodegradable,condiment,veg mayonnaise for burger,other
8904132913264.0,Snac tac Mango Jam,"Plant-based foods and beverages,Plant-based foods,Snacks,Breakfasts,Spreads,Sweet snacks,Confectioneries,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves,Jams,Tropical fruit jams,Mango jams",plastic cup,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,non_food,snac tac mango jam,non_food
8901246006189.0,Pizza and pasta sauce,"Condiments, Sauces, Pasta sauces, Pizza sauces",plastic pouch,"['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",79.0,a,other,no,79.0,37.9,Non Biodegradable,condiment,pizza and pasta sauce,sauce_condiment
8908001105415.0,the Only Pizza mix,"Plant-based foods and beverages, Plant-based foods, Condiments, Spices, Spice Mix, Mixtures of herbs and spices, Pizza seasoning",Glass,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,60.0,Moderately Biodegradable,non_food,the only pizza mix,non_food
8904004410617.0,Orange Burfee,Sweets desserts,"Plastic,Paper","['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,other,yes,,100.0,Highly Biodegradable,non_food,orange burfee,non_food
8908005144649.0,Muesli+ (Fruits + Nuts & Seeds),"Plant-based foods and beverages, Plant-based foods, Snacks, Breakfasts, Cereals and potatoes, Sweet snacks, Cereals and their products, Bars, Breakfast cereals, Mueslis, Dietary supplements, Bodybuilding supplements, Energy bars, Protein bars, Protein Energy Bars",,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,cereal,muesli+ (fruits + nuts & seeds),cereal
8901491502054.0,Lay's West Indies' Hot 'n' Sweet Chilli,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps",,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian']",63.0,b,other,no,63.0,46.3,Moderately Biodegradable,confectionery,lay's west indies' hot 'n' sweet chilli,confectionery
8901014004737.0,Mazeder masala 70 g,,,[],,,other,no,,30.0,Non Biodegradable,spices,mazeder masala 70 g,spices
8901414004375.0,All time mixture,,,[],,,other,no,,30.0,Non Biodegradable,non_food,all time mixture,non_food
8909740330373.0,Super Spoon,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,super spoon,non_food
8908001658034.0,Ocean Fruit drink pink guava fruit flavour,Beverages,,['en:vegetarian'],,,beverage,no,,35.0,Non Biodegradable,beverage,ocean fruit drink pink guava fruit flavour,beverage
8901030834820.0,Kwality x Wall's Desi Twist Creamy Kulfi,"Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, en:ice-cream-tubs",PET,"['en:may-contain-palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",74.0,b,cosmetic,no,74.0,37.4,Non Biodegradable,cosmetic,kwality x wall's desi twist creamy kulfi,non_food
8902246014310.0,Zesty Orange,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,zesty orange,non_food
8901808000785.0,WeikField Coco powder,"Cocoa and its products, Cocoa and chocolate powders, Cocoa powders, en:cooking-helpers",plastic jar,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,spices,weikfield coco powder,other
8901808000020.0,Baking Powder,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cooking helpers, Food additives, Bakery products, Baking powder or raising agent",plastic jar,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,spices,baking powder,other
8901242176107.0,Bambino Vermicelli,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Bread coverings, Cooking helpers, Food decorations, Pastry helpers, Sprinkles",plastic pouch,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,non_food,bambino vermicelli,non_food
8901063363748.0,CAKE 100% VEG Gobbles fruity fun,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Soft fruit cakes",plastic,"['en:may-contain-palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",59.0,c,other,no,59.0,35.9,Non Biodegradable,non_food,cake 100% veg gobbles fruity fun,non_food
8908008806094.0,Shri Neelkamal,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Flours,Cereal flours,Wheat flours,White wheat flours,Refined wheat flour",Plastic pouch,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,non_food,shri neelkamal,non_food
8909104845970.0,Peanut satay Chunky sauce,,,[],,unknown,other,no,,30.0,Non Biodegradable,condiment,peanut satay chunky sauce,sauce_condiment
8902579000653.0,Bfizz,"Beverages, Carbonated drinks, Carbonated fruit soft drink",fizz,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",54.0,c,other,no,54.0,55.4,Moderately Biodegradable,non_food,bfizz,non_food
8901725116729.0,Sunfeast Yippee! noodles Magic Masala,"Plant-based foods and beverages, Plant-based foods, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles, en:dried-meals",Plastic,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,spices,sunfeast yippee! noodles magic masala,spices
